uuid,filename,account_name,retina-face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,filepath
45336af0-4dad-4536-8b72-7588ac0c1e3b,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9869223833084106,"[188, 1386, 212, 1415]","[200.95488, 1399.4547]","[206.38867, 1396.7727]","[209.06714, 1402.3776]","[205.99069, 1408.6057]","[209.8583, 1406.9474]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
3c14cdfc-757c-457f-8b6f-52bb9cdc5b12,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9836760759353638,"[152, 1445, 173, 1473]","[165.51166, 1457.2771]","[169.06697, 1455.6006]","[172.1518, 1461.6654]","[167.55275, 1467.4327]","[169.84384, 1466.6323]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
30a20494-de33-4dac-8a11-da43b344b23f,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.982400357723236,"[936, 1799, 974, 1828]","[950.42896, 1816.9253]","[961.93835, 1814.6183]","[957.3891, 1823.2683]","[952.20135, 1825.395]","[959.51056, 1823.6743]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
39444d42-a384-4f08-ac7f-2ece822dcd2a,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9814671277999878,"[314, 1834, 343, 1876]","[329.59943, 1849.0071]","[329.46942, 1845.76]","[339.03885, 1850.7125]","[339.212, 1862.2506]","[339.21707, 1860.1879]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
a581d437-e4c2-42a2-be8a-067c606ef1c1,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9749173521995544,"[17, 1153, 30, 1171]","[26.016813, 1160.2173]","[28.702156, 1159.9368]","[29.519375, 1163.6738]","[26.304022, 1167.0554]","[28.026335, 1167.1223]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
41caf6df-1872-4ba9-a6f1-d6b75bb18d4e,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9737788438796996,"[775, 1410, 789, 1433]","[785.1077, 1419.2697]","[787.5478, 1419.5919]","[788.09546, 1424.1244]","[784.2708, 1428.0577]","[785.8445, 1428.5665]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
40ab01c4-6288-41e8-bbce-749faf8d292c,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9667681455612184,"[236, 1202, 251, 1221]","[242.12279, 1210.5992]","[248.597, 1210.2784]","[246.0562, 1214.5604]","[243.2111, 1218.0605]","[248.18793, 1217.9037]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
7753bdd0-6aa3-4e54-9449-f3c2304a5fb1,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9617413282394408,"[239, 1600, 266, 1639]","[258.74164, 1613.2311]","[260.3316, 1610.9998]","[267.0714, 1618.89]","[262.903, 1629.1871]","[264.07233, 1628.0729]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
8ddec6e9-f838-4918-bfb7-8c3948583771,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9570968151092528,"[504, 1299, 521, 1320]","[514.293, 1308.1638]","[518.8867, 1308.6127]","[518.06793, 1312.6743]","[513.78345, 1316.3027]","[517.0105, 1316.8978]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
665da823-6b59-44c0-94ff-fd122e835b13,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9551698565483092,"[390, 1368, 411, 1396]","[403.9645, 1380.568]","[407.6275, 1379.551]","[409.05396, 1385.3402]","[404.8274, 1390.5858]","[407.30188, 1390.1914]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
ef8268dc-4821-4af3-a75a-5b3e33dcaa11,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.953691065311432,"[910, 1346, 927, 1363]","[916.60297, 1352.7557]","[923.3579, 1352.5541]","[920.53455, 1356.7269]","[917.7075, 1359.9755]","[922.7226, 1359.871]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
9fe3d37c-67c5-471b-a643-b467b3ac5f04,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9479557275772096,"[413, 1318, 427, 1340]","[421.84125, 1326.0139]","[424.42316, 1325.489]","[425.60367, 1329.7242]","[422.5843, 1334.1532]","[424.51788, 1333.9644]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
2fa4ce3c-20b0-40ef-aa73-8b54060fa628,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.920751452445984,"[126, 1575, 153, 1610]","[145.71713, 1588.4669]","[150.99434, 1587.8793]","[151.12854, 1595.8892]","[143.96155, 1602.3103]","[147.5181, 1602.244]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
d329a871-a984-4f6e-acc5-fc5f018065f5,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9140812158584596,"[281, 1173, 295, 1190]","[288.31213, 1180.8759]","[293.04037, 1179.8744]","[292.4301, 1184.0632]","[290.10516, 1187.6929]","[293.44437, 1187.0942]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
75bbd94b-d11d-445b-8c6d-783c1f320a3f,olafscholz_25-09-2021_00:00_image0.jpeg,olafscholz,0.9047852754592896,"[279, 1428, 300, 1458]","[290.8287, 1439.3749]","[293.24863, 1437.8121]","[297.50226, 1442.9865]","[295.53305, 1450.1163]","[297.57504, 1449.285]",1080,1920,/content/images/upload_s3/olafscholz_25-09-2021_00:00_image0.jpeg
2f9f8846-6d08-4140-9e9e-f94a1645ea50,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9994224309921264,"[275, 923, 323, 988]","[298.06665, 953.24146]","[317.86618, 949.38196]","[315.1572, 963.486]","[303.6725, 974.425]","[318.75412, 971.6242]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
cac0b6db-5993-4691-b67d-210661c0df74,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9992143511772156,"[450, 856, 483, 902]","[454.50424, 873.0156]","[461.6539, 873.30493]","[451.4807, 880.90924]","[454.00845, 890.9387]","[459.67184, 890.7716]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
7c12a1e5-71c5-4b9a-82c8-c78edfe94b84,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9987585544586182,"[646, 854, 674, 887]","[661.5565, 866.992]","[670.5451, 869.18066]","[666.6258, 875.9438]","[657.63025, 879.2577]","[664.2885, 881.32465]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
30e97ea4-1d75-4680-95d8-0f72ab538b80,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9987409710884094,"[768, 901, 813, 958]","[774.4485, 922.66473]","[784.44476, 924.7817]","[769.8346, 933.4656]","[774.0533, 943.4715]","[781.80133, 944.5708]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
2738fa33-4001-4cde-bef5-4ebcd4fcaf48,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.998723328113556,"[325, 845, 350, 878]","[338.95578, 858.25055]","[348.32312, 858.2621]","[346.5567, 864.30835]","[340.00586, 870.8]","[346.84744, 871.11646]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
c690c893-503a-49ea-9292-a1a38531cb21,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9987184405326844,"[206, 918, 241, 963]","[228.87498, 937.9514]","[236.08707, 935.3821]","[241.00098, 943.9306]","[232.53444, 953.3274]","[237.02206, 951.99]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
0a769797-a899-4405-8632-82438bc7118c,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9986442923545836,"[717, 824, 742, 855]","[721.4755, 837.26355]","[731.3442, 835.5594]","[725.0134, 842.40216]","[723.8794, 848.50696]","[731.5599, 847.0275]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
c8074a0a-041a-4829-bab5-d8463dc3102c,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9986234307289124,"[73, 1041, 135, 1108]","[114.898384, 1067.2378]","[127.167755, 1065.2449]","[127.89285, 1083.7391]","[107.09646, 1093.3007]","[115.19641, 1092.7549]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
c33b1bfc-de12-4a8c-ab4a-0e26ce42e4ea,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9985478520393372,"[597, 808, 613, 829]","[599.0628, 816.9061]","[605.095, 816.4422]","[600.7882, 821.0766]","[600.9355, 825.20996]","[605.4126, 824.63824]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
9426240f-9d87-4069-9b54-a82cac39de06,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9981623888015748,"[554, 909, 598, 963]","[564.5223, 932.15186]","[585.2026, 931.4307]","[574.83185, 943.3783]","[566.3392, 949.3361]","[585.05273, 948.7667]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
613dab96-88ec-4687-9e52-f1517901ceb6,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.997321844100952,"[49, 817, 65, 837]","[54.479465, 825.67816]","[61.738663, 825.6295]","[58.631516, 829.6523]","[55.11098, 833.2819]","[60.998405, 833.31226]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
de3ca8ff-f560-4379-8daf-be745c1fa124,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.996826171875,"[160, 820, 176, 842]","[171.40118, 828.8575]","[175.42967, 828.9428]","[176.0009, 833.71265]","[171.19666, 837.87714]","[173.87311, 838.2897]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
f316a8ec-1412-478d-90cc-0f5306b2ebfe,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.996465802192688,"[56, 954, 110, 1018]","[91.29839, 980.16815]","[102.35438, 977.0639]","[108.00397, 989.9657]","[95.241455, 1002.46375]","[102.94165, 1000.959]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
5262a909-ccb7-4a45-8611-5b48a553653e,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9957876205444336,"[919, 788, 943, 816]","[922.63464, 799.22345]","[932.4206, 798.0493]","[926.0165, 804.8407]","[925.2194, 810.1062]","[933.0236, 808.912]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
2c1e1d91-648c-4a13-bd1f-b3e80e708ff5,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9945566654205322,"[1038, 993, 1078, 1070]","[1046.021, 1020.3169]","[1062.987, 1024.744]","[1041.8, 1038.8376]","[1048.6708, 1050.5374]","[1061.2355, 1053.04]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
c69c9159-44af-40a9-a908-6f7ce4a67623,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9929935336112976,"[497, 802, 511, 819]","[501.92963, 809.2048]","[508.37137, 809.3524]","[505.5594, 812.89966]","[502.21487, 816.2316]","[507.39713, 816.4169]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
8ea0eaa8-d2ae-45a7-b216-1161f940b47b,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9929752945899964,"[219, 822, 239, 844]","[225.7215, 829.95734]","[234.80614, 829.42804]","[230.97879, 834.27515]","[227.0738, 839.17316]","[234.82095, 838.82574]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
20500101-ed73-49aa-944f-ec56ed0cdeb2,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9923349618911744,"[473, 803, 486, 820]","[476.78104, 810.1545]","[482.71207, 809.9467]","[479.58347, 813.10486]","[477.52643, 816.335]","[482.5353, 816.13824]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
a06bbfbe-301c-4877-8ede-73368fef7237,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9921494126319884,"[972, 855, 1019, 916]","[981.34216, 880.0849]","[1001.3202, 879.43567]","[989.24225, 892.4202]","[984.3442, 903.2842]","[998.5929, 902.7312]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
fb250abf-ff60-4c3e-b2a6-4999ee032076,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9920117259025574,"[193, 803, 207, 821]","[199.32825, 811.7003]","[205.06247, 811.14575]","[203.35052, 814.91693]","[200.5021, 818.274]","[205.08241, 817.96857]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
508945fa-3a67-418d-81c1-9cdb511934cb,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.991619110107422,"[824, 824, 846, 851]","[830.15607, 833.7965]","[840.9404, 834.02313]","[835.34393, 839.90045]","[830.4002, 844.0865]","[840.04047, 844.27435]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
931d4855-42de-473f-bf78-7b494302e9fb,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9911101460456848,"[103, 845, 126, 873]","[114.74258, 857.1175]","[123.18602, 856.2745]","[121.30987, 862.0593]","[115.86619, 866.8549]","[122.577225, 866.42004]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
fef26bda-416f-480a-8a09-114e00074747,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9840595722198486,"[863, 776, 876, 796]","[865.5394, 783.86145]","[867.14954, 784.0362]","[863.80365, 787.7582]","[866.1244, 791.9167]","[867.01416, 791.7492]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
771a241a-3293-4149-8b1d-d7e9825722c4,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9759805202484132,"[702, 805, 719, 825]","[706.52136, 812.8609]","[714.25977, 812.8796]","[709.92883, 816.9843]","[707.20764, 820.847]","[713.64606, 820.8078]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
dec430eb-ce20-46e5-8ee8-785e4a4d217f,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9732287526130676,"[261, 847, 283, 873]","[269.36703, 856.7049]","[278.8029, 857.32153]","[274.76007, 860.9289]","[270.2175, 865.73663]","[277.84274, 866.2576]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
b7248507-29ab-4253-b7fe-103b153bafa6,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9718207716941832,"[818, 778, 832, 795]","[822.41125, 784.96063]","[828.76373, 784.687]","[825.68884, 788.1155]","[823.30023, 791.7236]","[828.56085, 791.507]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
642ee5a0-0265-4776-885a-84c4cf6cb048,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.959165096282959,"[321, 776, 331, 790]","[324.55347, 782.1639]","[328.93472, 781.96747]","[327.24234, 784.73346]","[325.23157, 787.36804]","[328.72403, 787.2538]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
93032ad3-5aaf-4059-b908-fb907a315243,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9542678594589232,"[666, 902, 707, 948]","[673.96106, 925.0987]","[689.682, 924.58325]","[679.501, 934.68835]","[678.0627, 940.54333]","[689.8875, 939.8966]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
5accd32b-39bc-4093-b061-f805b1fb0c69,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9512330889701844,"[442, 811, 454, 824]","[445.36475, 816.08484]","[451.31085, 816.0757]","[448.1898, 819.1447]","[446.0204, 821.9675]","[450.73718, 821.9108]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
3d0f309e-31e8-4ca1-a343-e833e47d3e38,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9494709968566896,"[52, 850, 65, 866]","[55.177315, 855.5624]","[58.24324, 856.0327]","[54.80464, 859.4705]","[55.540203, 863.03357]","[57.4322, 863.1723]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
c5d3592a-1246-40fa-a614-2af96444c816,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.9289031624794006,"[565, 775, 576, 789]","[567.55676, 780.7011]","[572.49146, 780.5146]","[569.5484, 783.4222]","[568.4415, 786.3201]","[572.3447, 786.0959]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
ae3373e9-ce0e-452b-aea9-95f6206c1f90,cdu_19-09-2021_00:00_image8.jpeg,cdu,0.913627028465271,"[575, 795, 588, 812]","[578.7665, 802.8619]","[584.7906, 802.51263]","[581.7024, 805.89435]","[579.6786, 809.2306]","[584.7441, 808.91925]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image8.jpeg
4fb11330-df54-43e9-93f3-da8c5b20ded5,robert.habeck_26-09-2021_00:00_video4.jpeg,robert.habeck,0.9982869625091552,"[359, 338, 373, 357]","[362.56775, 345.7371]","[366.63492, 346.83624]","[361.84555, 349.42]","[361.35855, 352.7306]","[364.1465, 353.4171]",480,852,/content/images/upload_s3/robert.habeck_26-09-2021_00:00_video4.jpeg
13f74ad9-3e7d-48ec-b7cc-d50e92cbd72d,robert.habeck_26-09-2021_00:00_video4.jpeg,robert.habeck,0.9978595972061156,"[164, 345, 178, 364]","[169.06927, 354.0761]","[175.16519, 353.49112]","[172.9726, 357.62347]","[170.49702, 360.98798]","[175.16374, 360.5623]",480,852,/content/images/upload_s3/robert.habeck_26-09-2021_00:00_video4.jpeg
fd30a37c-d485-4745-bee1-a59f59ee85f2,robert.habeck_26-09-2021_00:00_video4.jpeg,robert.habeck,0.996716856956482,"[260, 333, 275, 352]","[265.2134, 340.72818]","[272.1709, 340.69238]","[269.0237, 345.05188]","[265.88864, 348.25433]","[271.46075, 348.24118]",480,852,/content/images/upload_s3/robert.habeck_26-09-2021_00:00_video4.jpeg
59daa7a9-2a5c-488f-8a42-86eb15446eac,robert.habeck_26-09-2021_00:00_video4.jpeg,robert.habeck,0.9941656589508056,"[105, 359, 121, 381]","[116.2317, 368.4061]","[118.41076, 367.26523]","[121.09612, 371.85233]","[117.70599, 376.77313]","[119.03359, 376.15317]",480,852,/content/images/upload_s3/robert.habeck_26-09-2021_00:00_video4.jpeg
42b56937-4687-4b57-8bc2-58e1d51f6e2a,robert.habeck_26-09-2021_00:00_video4.jpeg,robert.habeck,0.9859853386878968,"[389, 273, 402, 289]","[392.29294, 280.6]","[397.17557, 280.60492]","[393.9294, 284.30383]","[393.78702, 286.91025]","[396.96423, 286.80807]",480,852,/content/images/upload_s3/robert.habeck_26-09-2021_00:00_video4.jpeg
a22ba2de-ca85-46d4-b60e-aeca70bf3bca,olafscholz_25-09-2021_00:00_video0.jpeg,olafscholz,0.9764884114265442,"[286, 411, 293, 420]","[289.40933, 414.4734]","[292.4127, 414.36438]","[291.45306, 416.30762]","[289.79416, 418.25778]","[292.13968, 418.24368]",480,852,/content/images/upload_s3/olafscholz_25-09-2021_00:00_video0.jpeg
0900fee6-0b9d-450e-a881-364b3c9ead14,olafscholz_25-09-2021_00:00_video0.jpeg,olafscholz,0.9030238389968872,"[239, 415, 245, 424]","[242.47383, 418.91843]","[244.74634, 418.74405]","[244.40779, 420.5561]","[242.8582, 422.3474]","[244.59995, 422.308]",480,852,/content/images/upload_s3/olafscholz_25-09-2021_00:00_video0.jpeg
02171a51-74f0-41e5-9a0c-a332115ed235,fw_bayern_24-09-2021_00:00_video6.jpeg,fw_bayern,0.999425768852234,"[98, 154, 149, 222]","[111.50313, 179.20175]","[134.84781, 179.77522]","[121.94313, 193.74664]","[111.46587, 201.24495]","[134.61613, 201.70175]",480,852,/content/images/upload_s3/fw_bayern_24-09-2021_00:00_video6.jpeg
7cc08ae1-1930-4cda-bec1-f6d2caa199ac,fdp_22-09-2021_00:00_video0.jpeg,fdp,0.9787840247154236,"[338, 446, 350, 463]","[340.66797, 453.63885]","[340.88278, 453.99545]","[338.82068, 457.56873]","[342.29773, 460.3456]","[342.0724, 460.3667]",480,852,/content/images/upload_s3/fdp_22-09-2021_00:00_video0.jpeg
a9d473d6-75c0-442e-b352-69176dec1e6e,fdp_22-09-2021_00:00_video0.jpeg,fdp,0.9783902168273926,"[165, 441, 185, 475]","[179.92393, 452.9688]","[180.04297, 452.69064]","[184.64299, 458.14816]","[181.62758, 465.88358]","[182.07199, 466.07715]",480,852,/content/images/upload_s3/fdp_22-09-2021_00:00_video0.jpeg
19a4fd23-f806-4504-b8c6-90544d9b3d29,afd.bund_19-09-2021_00:00_video0.jpeg,afd.bund,0.9988793134689332,"[229, 396, 300, 487]","[253.27731, 430.55444]","[285.77557, 434.51126]","[269.06363, 452.8058]","[252.92755, 467.27148]","[276.03934, 470.64774]",480,852,/content/images/upload_s3/afd.bund_19-09-2021_00:00_video0.jpeg
f291b9d9-3aa0-4a4b-ac8c-e220d14cdd71,robert.habeck_22-09-2021_00:00_image7.jpeg,robert.habeck,0.999708890914917,"[477, 301, 660, 547]","[499.03955, 395.12424]","[569.031, 384.85675]","[509.01193, 431.5789]","[511.78696, 488.7661]","[566.9077, 480.34555]",828,1472,/content/images/upload_s3/robert.habeck_22-09-2021_00:00_image7.jpeg
5cfe099c-757f-4a27-a9d8-58f03b5eb40f,armin_laschet_23-09-2021_00:00_video14.jpeg,armin_laschet,0.9989678859710692,"[282, 220, 356, 339]","[294.11243, 268.4489]","[301.11044, 271.5149]","[281.1177, 291.34518]","[299.63818, 309.82397]","[306.43906, 311.44092]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video14.jpeg
40270beb-3559-48d0-a494-a41f6b315bdd,armin_laschet_23-09-2021_00:00_video14.jpeg,armin_laschet,0.9979949593544006,"[135, 288, 195, 372]","[145.27673, 324.30453]","[157.47472, 325.32605]","[144.06198, 340.1811]","[150.74117, 354.5739]","[158.02863, 355.2646]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video14.jpeg
be52586a-0415-4c71-ac2c-80a4704e5ef2,armin_laschet_23-09-2021_00:00_video14.jpeg,armin_laschet,0.983852207660675,"[241, 294, 269, 331]","[243.71811, 308.94836]","[253.19463, 309.86328]","[244.24832, 315.9539]","[244.15825, 322.8648]","[250.97392, 323.30707]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video14.jpeg
17789df2-446d-4011-a637-c0f43bf2adbf,afd.bund_23-09-2021_00:00_video7.jpeg,afd.bund,0.9990805387496948,"[98, 422, 147, 480]","[124.237755, 443.97366]","[141.85867, 444.29965]","[140.6622, 453.90994]","[127.8243, 465.6953]","[141.3977, 466.01382]",480,852,/content/images/upload_s3/afd.bund_23-09-2021_00:00_video7.jpeg
7889b232-ab64-498d-975d-fd89e5192707,afd.bund_23-09-2021_00:00_video7.jpeg,afd.bund,0.9987746477127076,"[165, 265, 302, 448]","[204.22667, 339.8916]","[267.51184, 332.80093]","[242.41835, 373.84085]","[218.23743, 406.99637]","[268.1783, 400.77228]",480,852,/content/images/upload_s3/afd.bund_23-09-2021_00:00_video7.jpeg
ca2a8720-301d-47ce-8235-3872c6257b58,afd.bund_23-09-2021_00:00_video7.jpeg,afd.bund,0.96728253364563,"[451, 465, 462, 477]","[453.29712, 469.33832]","[456.84332, 469.5231]","[453.88815, 472.06946]","[453.81726, 474.70804]","[456.402, 474.71857]",480,852,/content/images/upload_s3/afd.bund_23-09-2021_00:00_video7.jpeg
