image,type,bucket_url,face_uuid,retina_face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,f_pixel_x,f_pixel_y,f_pixel_width,f_pixel_height,f_relativ_x,f_relativ_y,f_relativ_width,f_relativ_height
images/armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,Post,armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,7b8d77a9-b6b0-45e6-933f-15c43aac5f92,0.9997187256813048,"[397, 139, 568, 366]","[444.49402, 242.49525]","[521.99286, 232.00108]","[489.2156, 281.39273]","[464.8286, 324.8879]","[519.45135, 315.91003]",1440,856,397,139,171,227,27.569444444444446,16.238317757009348,11.875,26.51869158878505
images/armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,Post,armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,2900d3e1-d65a-488e-8ae0-4ec877183baa,0.9996840953826904,"[857, 113, 1066, 412]","[891.5536, 232.10141]","[957.35144, 252.679]","[878.39154, 293.09064]","[879.7176, 336.6536]","[927.9272, 352.011]",1440,856,857,113,209,299,59.513888888888886,13.200934579439252,14.51388888888889,34.929906542056074
images/armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,Post,armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,6ae8dc0a-9dbc-495f-b753-c51bdd58cd8e,0.9981403350830078,"[1325, 35, 1439, 334]","[1357.4758, 153.9078]","[1382.0883, 159.81076]","[1324.8856, 206.35251]","[1355.2957, 263.2292]","[1372.2853, 265.63885]",1440,856,1325,35,114,299,92.01388888888889,4.0887850467289715,7.916666666666666,34.929906542056074
images/armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,Post,armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,69805a3d-843f-4237-8168-e19985be5262,0.9971126317977904,"[170, 209, 292, 376]","[194.53484, 267.73956]","[250.10548, 269.79178]","[214.19305, 305.3222]","[198.80597, 332.5534]","[245.861, 333.91867]",1440,856,170,209,122,167,11.805555555555555,24.415887850467293,8.472222222222223,19.509345794392523
images/armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,Post,armin_laschet/2021-09-22_14-55-06_UTC_1.jpg,385fb6ec-ee05-45c5-847d-c4243acaf1e8,0.9946498274803162,"[16, 184, 139, 341]","[39.399746, 258.1233]","[92.41392, 243.60184]","[68.14638, 286.00427]","[64.87845, 317.40805]","[100.857666, 305.89276]",1440,856,16,184,123,157,1.1111111111111112,21.49532710280374,8.541666666666666,18.341121495327105
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,3bc7125c-ebf5-4f99-b89a-ebd796c0528d,0.9996942281723022,"[1054, 143, 1171, 305]","[1063.6725, 210.92953]","[1106.5676, 211.69685]","[1066.5123, 244.86467]","[1074.9221, 262.4095]","[1117.0658, 261.12985]",1440,940,1054,143,117,162,73.19444444444444,15.212765957446807,8.125,17.23404255319149
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,a33e88ea-e775-404b-9542-bc0760551cb7,0.9996904134750366,"[612, 226, 680, 309]","[624.3669, 253.39516]","[652.2098, 255.77872]","[631.68994, 270.91888]","[624.3588, 286.47723]","[645.81555, 288.2137]",1440,940,612,226,68,83,42.5,24.04255319148936,4.722222222222222,8.829787234042554
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,ae19410e-b5d9-4979-bbda-572796c172e2,0.9989932179450988,"[774, 204, 831, 278]","[790.0088, 235.26704]","[816.3163, 233.68092]","[803.93884, 247.62373]","[794.4238, 261.6312]","[815.139, 260.39282]",1440,940,774,204,57,74,53.75,21.70212765957447,3.958333333333333,7.872340425531915
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,48680bbd-3605-491e-b949-c2f0ea646b8f,0.9987651109695436,"[872, 263, 955, 372]","[885.9395, 309.90353]","[923.8793, 315.14993]","[896.3558, 332.89557]","[885.9313, 343.06177]","[919.4467, 347.28152]",1440,940,872,263,83,109,60.55555555555555,27.97872340425532,5.763888888888889,11.595744680851064
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,1faae26e-aacd-4905-b0c4-36dc8f123996,0.9975929856300354,"[457, 207, 509, 267]","[469.8902, 237.8714]","[489.91083, 235.70975]","[480.21848, 250.76012]","[479.74637, 258.18484]","[492.43356, 256.44357]",1440,940,457,207,52,60,31.73611111111111,22.02127659574468,3.6111111111111103,6.382978723404255
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,6faf014c-b527-4014-9e33-2dada744f22d,0.9960684776306152,"[0, 210, 39, 277]","[-3.621623, 244.6819]","[24.343506, 243.02571]","[11.731558, 259.9117]","[0.12519495, 263.5974]","[23.629498, 262.37756]",1440,940,0,210,39,67,0.0,22.340425531914892,2.7083333333333335,7.127659574468086
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,2464d440-103d-4069-9d03-0ebd6a724bd3,0.995381236076355,"[286, 122, 421, 353]","[392.20206, 214.34164]","[403.96823, 212.39563]","[425.35214, 256.5965]","[382.1376, 296.61423]","[392.54056, 298.0405]",1440,940,286,122,135,231,19.86111111111111,12.978723404255318,9.375,24.574468085106385
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,e3a9cd20-33b8-401a-bea2-66aa66059b0c,0.9859125018119812,"[1413, 263, 1439, 345]","[1424.7274, 295.2168]","[1452.9833, 293.44553]","[1436.6686, 310.6916]","[1429.6572, 326.1963]","[1451.191, 324.71713]",1440,940,1413,263,26,82,98.125,27.97872340425532,1.8055555555555551,8.72340425531915
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,2cde711a-8e5a-44d9-ac5b-ded5f2da1db6,0.9828003644943236,"[909, 237, 991, 354]","[928.7814, 289.4444]","[957.273, 295.4658]","[937.177, 310.57285]","[928.84467, 326.24933]","[948.33344, 331.03342]",1440,940,909,237,82,117,63.125,25.21276595744681,5.694444444444445,12.4468085106383
images/armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,Post,armin_laschet/2021-09-17_12-59-07_UTC_1.jpg,73f41363-a1ff-4012-bf5e-7baacbae1959,0.9474753141403198,"[1228, 223, 1306, 326]","[1256.4032, 265.4678]","[1290.401, 264.30423]","[1277.6047, 285.4223]","[1262.8801, 303.84363]","[1286.985, 302.8]",1440,940,1228,223,78,103,85.27777777777777,23.72340425531915,5.416666666666667,10.95744680851064
images/armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,Post,armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,2440ace8-5016-4782-962f-6f5a8ef991ef,0.9972284436225892,"[1038, 636, 1064, 668]","[1044.8954, 647.92596]","[1055.9391, 647.9413]","[1050.0541, 654.7622]","[1046.1548, 660.8821]","[1054.7251, 660.8504]",1440,960,1038,636,26,32,72.08333333333333,66.25,1.8055555555555551,3.3333333333333335
images/armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,Post,armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,1fbb3125-bcce-4fe0-9a08-f034b0b957e4,0.9967259168624878,"[1201, 684, 1234, 721]","[1212.0905, 697.6028]","[1226.4861, 695.70996]","[1221.4044, 703.34534]","[1215.1573, 711.4076]","[1227.2349, 709.92816]",1440,960,1201,684,33,37,83.40277777777779,71.25,2.2916666666666665,3.854166666666667
images/armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,Post,armin_laschet/2021-09-24_13-34-04_UTC_2.jpg,1d7e6393-d1b1-4f72-bf64-edeb79171922,0.9961209893226624,"[165, 620, 195, 659]","[177.81711, 637.73535]","[190.18578, 635.68524]","[186.75853, 644.30634]","[180.64432, 651.98816]","[190.07507, 650.61945]",1440,960,165,620,30,39,11.458333333333332,64.58333333333334,2.083333333333333,4.0625
